"","year_el","state","pc_no","n_college","position","Caste_Rec","dyn","source","assembly_no","month","poll_no","delimid","candidate","sex","party","votes","candidate_type","valid_votes","electors","constituency_name","constituency_type","sub_region","n_cand","turnout_percentage","vote_share_percentage","deposit_lost","margin","margin_percentage","enop","pid","party_type_tcpd","party_id","last_poll","contested","last_party","last_party_id","last_constituency_name","same_constituency","same_party","no_terms","turncoat","incumbent","recontest","myneta_education","tcpd_prof_main","tcpd_prof_main_desc","tcpd_prof_second","tcpd_prof_second_desc","election_type"
"4015",2009,"telangana",9,15,4,NA,"0","Walru",15,4,0,4,"SATISH AGARWAL","M","BJP",75503,"GEN",731108,1393242,"HYDERABAD","GEN","TELENGANA",23,52.48,10.33,"yes",51070,6.99,3.57,"GEAP818399","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4016",2009,"telangana",9,15,2,NA,"0","Walru",15,4,0,4,"ZAHID ALI KHAN","M","TDP",194196,"GEN",731108,1393242,"HYDERABAD","GEN","TELENGANA",23,52.48,26.56,"no",100279,13.72,3.57,"GEAP818397","State-based Party",8300,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4017",2009,"telangana",10,35,2,"IC","0","Walru",15,4,0,4,"A.P.JITHENDER REDDY","M","TDP",402275,"GEN",1085000,1681664,"CHELVELLA","GEN","TELENGANA",15,64.52,37.08,"no",289574,26.69,3.33,"GEAP818326","State-based Party",8300,TRUE,3,"BJP",1605,"MAHABUBNAGAR",FALSE,FALSE,1,TRUE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4018",2009,"telangana",10,35,3,"IC","0","Walru",15,4,0,4,"BADDAM BAL REDDY","M","BJP",112701,"GEN",1085000,1681664,"CHELVELLA","GEN","TELENGANA",15,64.52,10.39,"yes",75625,6.97,3.33,"AEAP15571","National Party",1605,TRUE,4,"BJP",1605,"HYDERABAD",FALSE,TRUE,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4019",2009,"telangana",10,35,1,"IC","1","Patrick French",15,4,0,4,"JAIPAL REDDY SUDINI","M","INC",420807,"GEN",1085000,1681664,"CHELVELLA","GEN","TELENGANA",15,64.52,38.78,"no",18532,1.71,3.33,"GEAP818264","National Party",3482,TRUE,4,"INC",3482,"MIRYALGUDA",FALSE,TRUE,4,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"4020",2009,"telangana",11,17,2,NA,"0","Walru",15,4,0,4,"DEVARAKONDA VITTAL RAO","M","INC",346385,"GEN",926516,1368868,"MAHBUBNAGAR","GEN","TELENGANA",32,67.68,37.39,"no",288430,31.13,3.33,"GEAP818417","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4021",2009,"telangana",11,17,1,"IC","0","Not Known",15,4,0,4,"K. CHANDRASEKHAR RAO","M","TRS",366569,"GEN",926516,1368868,"MAHBUBNAGAR","GEN","TELENGANA",32,67.68,39.56,"no",20184,2.18,3.33,"AEAP81490","State-based Party",8284,TRUE,4,"TRS",8284,"KARIMNAGAR",FALSE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"4022",2009,"telangana",11,17,3,NA,"0","Walru",15,4,0,4,"KUCHAKULLA YADAGIRI REDDY","M","BJP",57955,"GEN",926516,1368868,"MAHBUBNAGAR","GEN","TELENGANA",32,67.68,6.26,"yes",38694,4.18,3.33,"GEAP818418","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4023",2009,"telangana",12,9,3,NA,"0","Walru",15,4,0,4,"DEVANI SATYANARAYANA","M","PRAP",62216,"SC",1025367,1460484,"NAGARKURNOOL","SC","TELENGANA",13,70.21,6.07,"yes",12520,1.22,3.33,"GEAP818425","Local Party",6132,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4024",2009,"telangana",12,9,1,"SC","0","Not Known",15,4,0,4,"DR. MANDA JAGANNATH","M","INC",422745,"SC",1025367,1460484,"NAGARKURNOOL","SC","TELENGANA",13,70.21,41.23,"no",47767,4.66,3.33,"GEAP818325","National Party",3482,TRUE,4,"TDP",8300,"NAGARKURNOOL",TRUE,FALSE,3,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"4025",2009,"telangana",12,9,2,NA,"0","Walru",15,4,0,4,"GUVVALA BALARAJU","M","TRS",374978,"SC",1025367,1460484,"NAGARKURNOOL","SC","TELENGANA",13,70.21,36.57,"no",312762,30.5,3.33,"AEAP818412","State-based Party",8284,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4026",2009,"telangana",13,38,1,"IC","1","Patrick French",15,4,0,4,"GUTHA SUKENDER REDDY","M","INC",493849,"GEN",1078698,1455016,"NALGONDA","GEN","TELENGANA",14,74.14,45.78,"no",152982,14.18,3.03,"GEAP818342","National Party",3482,TRUE,2,"TDP",8300,"NALGONDA",TRUE,FALSE,2,TRUE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4027",2009,"telangana",13,38,3,NA,"0","Walru",15,4,0,4,"PADURI KARUNA","F","PRAP",150275,"GEN",1078698,1455016,"NALGONDA","GEN","TELENGANA",14,74.14,13.93,"yes",127685,11.84,3.03,"GEAP818436","Local Party",6132,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4028",2009,"telangana",13,38,2,NA,"0","Walru",15,4,0,4,"SURAVARAM SUDHAKAR REDDY","M","CPI",340867,"GEN",1078698,1455016,"NALGONDA","GEN","TELENGANA",14,74.14,31.6,"no",190592,17.67,3.03,"AEAP17442","State-based Party",2444,TRUE,4,"CPI",2444,"NALGONDA",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"4029",2009,"telangana",14,29,3,NA,"0","Walru",15,4,0,4,"CHANDRA MOULI GANDAM","M","PRAP",104872,"GEN",1127790,1478391,"BHONGIR","GEN","TELENGANA",15,76.28,9.3,"yes",58974,5.23,3.23,"GEAP818444","Local Party",6132,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4030",2009,"telangana",14,29,1,"IC","1","Patrick French",15,4,0,4,"KOMATIREDDY RAJ GOPAL REDDY","M","INC",504103,"GEN",1127790,1478391,"BHONGIR","GEN","TELENGANA",15,76.28,44.7,"no",139888,12.4,3.23,"AEAP818419","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4031",2009,"telangana",14,29,2,NA,"1","Not Known",15,4,0,4,"NOMULA NARSIMHAIAH","M","CPM",364215,"GEN",1127790,1478391,"BHONGIR","GEN","TELENGANA",15,76.28,32.29,"no",259343,23,3.23,"GEAP79959","National Party",14635,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4032",2009,"telangana",15,35,3,NA,"0","Walru",15,4,0,4,"DOMMATI SAMBAIAH","M","TDP",135697,"SC",1030525,1486617,"WARANGAL","SC","TELENGANA",15,69.32,13.17,"yes",27307,2.65,4,"AEAP818414","State-based Party",8300,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4033",2009,"telangana",15,35,4,NA,"0","Walru",15,4,0,4,"DR. CHANDRAGIRI RAJAMOULY","M","PRAP",108390,"SC",1030525,1486617,"WARANGAL","SC","TELENGANA",15,69.32,10.52,"yes",72326,7.02,4,"GEAP818458","Local Party",6132,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4034",2009,"telangana",15,35,1,"SC","0","Not Known",15,4,0,4,"RAJAIAH SIRICILLA","M","INC",396568,"SC",1030525,1486617,"WARANGAL","SC","TELENGANA",15,69.32,38.48,"no",124661,12.1,4,"GEAP818456","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4035",2009,"telangana",15,35,2,NA,"0","Walru",15,4,0,4,"RAMAGALLA PARAMESHWAR","M","TRS",271907,"SC",1030525,1486617,"WARANGAL","SC","TELENGANA",15,69.32,26.39,"no",136210,13.22,4,"GEAP818457","State-based Party",8284,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4036",2009,"telangana",16,14,3,NA,"0","Walru",15,4,0,4,"D.T. NAIK","M","PRAP",145299,"ST",996402,1265396,"MAHABUBABAD","ST","TELENGANA",12,78.74,14.58,"yes",102135,10.25,3.45,"GEAP818468","Local Party",6132,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4037",2009,"telangana",16,14,2,NA,"0","Walru",15,4,0,4,"KUNJA SRINIVASA RAO","M","CPI",325490,"ST",996402,1265396,"MAHABUBABAD","ST","TELENGANA",12,78.74,32.67,"no",180191,18.08,3.45,"GEAP818467","State-based Party",2444,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4038",2009,"telangana",16,14,1,"ST","0","Not Known",15,4,0,4,"P. BALRAM","M","INC",394447,"ST",996402,1265396,"MAHABUBABAD","ST","TELENGANA",12,78.74,39.59,"no",68957,6.92,3.45,"GEAP818466","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4039",2009,"telangana",17,21,3,NA,"0","Walru",15,4,0,4,"JALAGAM HEMAMALINI","F","PRAP",131135,"GEN",1034009,1259815,"KHAMMAM","GEN","TELENGANA",13,82.08,12.68,"yes",107810,10.43,2.94,"GEAP818477","Local Party",6132,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"4040",2009,"telangana",17,21,1,"IC","0","Not Known",15,4,0,4,"NAMA NAGESWARA RAO","M","TDP",469368,"GEN",1034009,1259815,"KHAMMAM","GEN","TELENGANA",13,82.08,45.39,"no",124448,12.04,2.94,"AEAP818420","State-based Party",8300,TRUE,2,"TDP",8300,"KHAMMAM",TRUE,TRUE,1,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"4041",2009,"telangana",17,21,2,NA,"0","Walru",15,4,0,4,"RENUKA CHOWDHURY","F","INC",344920,"GEN",1034009,1259815,"KHAMMAM","GEN","TELENGANA",13,82.08,33.36,"no",213785,20.68,2.94,"GEAP69482","National Party",3482,TRUE,3,"INC",3482,"KHAMMAM",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"4042",2009,"tripura",1,13,1,"UC","0","Not Known",15,4,0,4,"KHAGEN DAS","M","CPM",563799,"GEN",937517,1093799,"TRIPURA WEST","GEN","",10,85.71,60.14,"no",248549,26.51,2.13,"AETR5196295","National Party",14635,TRUE,3,"CPM",14635,"TRIPURA WEST",TRUE,TRUE,3,FALSE,TRUE,TRUE,"Post Graduate","Other","","","","Lok Sabha Election (GE)"
"4043",2009,"tripura",1,13,2,NA,"","",15,4,0,4,"SUDIP ROY BARMAN","M","INC",315250,"GEN",937517,1093799,"TRIPURA WEST","GEN","",10,85.71,33.63,"no",289782,30.91,2.13,"GETR21477","National Party",3482,TRUE,2,"BJS",4152,"TRIPURA WEST",TRUE,FALSE,0,TRUE,FALSE,FALSE,"Graduate Professional","Other","","","","Lok Sabha Election (GE)"
"4044",2009,"tripura",2,5,1,"ST","0","Not Known",15,4,0,4,"BAJU BAN RIYAN","M","CPM",521084,"ST",820984,988466,"TRIPURA EAST","ST","",9,83.06,63.47,"no",295581,36,2.08,"GETR28040","National Party",14635,TRUE,9,"CPM",14635,"TRIPURA EAST",TRUE,TRUE,7,FALSE,TRUE,TRUE,"Graduate","Other","","","","Lok Sabha Election (GE)"
"4045",2009,"tripura",2,5,2,NA,"","",15,4,0,4,"DIBA CHANDRA HRANGKHAWL","M","INC",225503,"ST",820984,988466,"TRIPURA EAST","ST","",9,83.06,27.47,"no",191514,23.33,2.08,"AETR802","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"8th Pass","Other","","","","Lok Sabha Election (GE)"
"4046",2009,"uttarakhand",1,31,2,NA,"1","TALHA",15,4,0,4,"JASPAL RANA","M","BJP",210144,"GEN",584075,1159691,"TEHRI GARHWAL","GEN","",18,50.36,35.98,"no",135799,23.25,2.86,"GEUK13704","National Party",1605,FALSE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"12th Pass","Other","","","","Lok Sabha Election (GE)"
"4047",2009,"uttarakhand",1,31,3,NA,"0","TALHA",15,4,0,4,"MUNNA SINGH CHAUHAN","M","BSP",74345,"ST",584075,1159691,"TEHRI GARHWAL","GEN","",18,50.36,12.73,"yes",68369,11.71,2.86,"AEUK100281","State-based Party",16651,FALSE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","Other","","","","Lok Sabha Election (GE)"
"4048",2009,"uttarakhand",1,31,1,"UC","1","Patrick French",15,4,0,4,"VIJAY BAHUGUNA","M","INC",263083,"GEN",584075,1159691,"TEHRI GARHWAL","GEN","",18,50.36,45.04,"no",52939,9.06,2.86,"GEUK67175","National Party",3482,FALSE,5,"INC",3482,"TEHRIGHARWAL",FALSE,TRUE,2,FALSE,TRUE,TRUE,"Graduate Professional","Other","","","","Lok Sabha Election (GE)"
"4049",2009,"uttarakhand",2,8,2,NA,"0","TALHA",15,4,0,4,"LT. GEN(RETD) TEJPAL SINGH RAWAT P.V.S.M, V.S.M","M","BJP",219552,"GEN",533568,1092282,"GARHWAL","GEN","",13,48.85,41.15,"no",184930,34.66,2.7,"GEUK9957","National Party",1605,TRUE,2,"INC",3482,"GARHWAL",TRUE,FALSE,0,TRUE,FALSE,TRUE,"Post Graduate","Other","","","","Lok Sabha Election (GE)"
"4050",2009,"uttarakhand",2,8,3,NA,"0","Utkarsh",15,4,0,4,"RAJEEV AGARWAL","M","BSP",34622,"GEN",533568,1092282,"GARHWAL","GEN","",13,48.85,6.49,"yes",27292,5.11,2.7,"GEUK13727","State-based Party",16651,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Graduate","Other","","","","Lok Sabha Election (GE)"
"4051",2009,"uttarakhand",2,8,1,"UC","0","Not Known",15,4,0,4,"SATPAL MAHARAJ","M","INC",236949,"GEN",533568,1092282,"GARHWAL","GEN","",13,48.85,44.41,"no",17397,3.26,2.7,"GEUK41429","National Party",3482,TRUE,6,"INC",3482,"GARHWAL",TRUE,TRUE,2,FALSE,FALSE,FALSE,"12th Pass","Other","","","","Lok Sabha Election (GE)"
"4052",2009,"uttarakhand",3,6,2,"SC","0","TALHA",15,4,0,4,"AJAY TAMTA","M","BJP",193874,"SC",480757,1057379,"ALMORA","SC","",10,45.47,40.33,"no",149258,31.05,2.94,"GEUK13747","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"12th Pass","Other","","","","Lok Sabha Election (GE)"
"4053",2009,"uttarakhand",3,6,3,NA,"0","Utkarsh",15,4,0,4,"BAHADUR RAM DHAUNI","M","BSP",44616,"SC",480757,1057379,"ALMORA","SC","",10,45.47,9.28,"yes",32895,6.84,2.94,"GEUK13754","State-based Party",16651,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Graduate Professional","Other","","","","Lok Sabha Election (GE)"
"4054",2009,"uttarakhand",3,6,1,"SC","0","Not Known",15,4,0,4,"PRADEEP TAMTA","M","INC",200824,"SC",480757,1057379,"ALMORA","SC","",10,45.47,41.77,"no",6950,1.45,2.94,"GEUK13752","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"Post Graduate","Other","","","","Lok Sabha Election (GE)"
"4055",2009,"uttarakhand",4,32,2,NA,"0","TALHA",15,4,0,4,"BACHI SINGH RAWAT","M","BJP",232965,"GEN",753682,1284092,"NAINITAL-UDHAMSINGH NAGAR","GEN","",14,58.69,30.91,"no",89450,11.87,3.12,"AEUP129422","National Party",1605,TRUE,5,"BJP",1605,"ALMORA",FALSE,TRUE,4,FALSE,TRUE,TRUE,"","Other","","","","Lok Sabha Election (GE)"
"4056",2009,"uttarakhand",4,32,1,"UC","0","Not Known",15,4,0,4,"K.C. SINGH BABA","M","INC",321377,"GEN",753682,1284092,"NAINITAL-UDHAMSINGH NAGAR","GEN","",14,58.69,42.64,"no",88412,11.73,3.12,"GEUK78442","National Party",3482,TRUE,2,"INC",3482,"NAINITAL",FALSE,TRUE,2,FALSE,TRUE,TRUE,"12th Pass","Other","","","","Lok Sabha Election (GE)"
"4057",2009,"uttarakhand",4,32,3,NA,"0","Manish",15,4,0,4,"NARAYAN PAL","M","BSP",143515,"SC",753682,1284092,"NAINITAL-UDHAMSINGH NAGAR","GEN","",14,58.69,19.04,"no",122972,16.32,3.12,"AEUP73461","State-based Party",16651,TRUE,2,"SP",7425,"NAINITAL",FALSE,FALSE,0,TRUE,FALSE,FALSE,"","Other","","","","Lok Sabha Election (GE)"
"4058",2009,"uttarakhand",5,32,1,"UC","0","TALHA",15,4,0,4,"HARISH RAWAT","M","INC",332235,"GEN",787963,1294280,"HARDWAR","GEN","",21,60.88,42.16,"no",127412,16.17,3.33,"AEUP177260","National Party",3482,TRUE,8,"INC",3482,"ALMORA",FALSE,TRUE,4,FALSE,FALSE,FALSE,"Graduate Professional","Other","","","","Lok Sabha Election (GE)"
"4059",2009,"uttarakhand",5,32,3,NA,"0","Sandeep",15,4,0,4,"SHAHZAD","M","BSP",181296,"GEN",787963,1294280,"HARDWAR","GEN","",21,60.88,23.01,"no",144523,18.34,3.33,"AEUK100450","State-based Party",16651,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"8th Pass","Other","","","","Lok Sabha Election (GE)"
"4060",2009,"uttarakhand",5,32,2,NA,"0","Sandeep",15,4,0,4,"SWAMI YATINDRANAND GIRI","M","BJP",204823,"GEN",787963,1294280,"HARDWAR","GEN","",21,60.88,25.99,"no",23527,2.99,3.33,"GEUK13810","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","Other","","","","Lok Sabha Election (GE)"
"4061",2014,"assam",1,4,2,"SC","0","Dhrubha",16,4,0,4,"KRISHNA DAS","M","BJP",260772,"SC",886920,1165997,"KARIMGANJ","SC","",15,76.07,29.4,"no",34210,3.86,3.03,"GEAS15164","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"12th Pass","Business","","Politics","Party Worker","Lok Sabha Election (GE)"
"4062",2014,"assam",1,4,3,"SC","0","Not Known",16,4,0,4,"LALIT MOHON SUKLABAIDYA","M","INC",226562,"SC",886920,1165997,"KARIMGANJ","SC","",15,76.07,25.54,"no",221006,24.92,3.03,"GEAS74753","National Party",3482,TRUE,3,"INC",3482,"KARIMGANJ",TRUE,TRUE,2,FALSE,TRUE,TRUE,"Post Graduate","Retired or Pension","","Social Work","","Lok Sabha Election (GE)"
"4063",2014,"assam",1,4,1,"SC","0","Dhrubha",16,4,0,4,"RADHESHYAM BISWAS","M","AIUDF",362866,"SC",886920,1165997,"KARIMGANJ","SC","",15,76.07,40.91,"no",102094,11.51,3.03,"GEAS42748","State-based Party",795,TRUE,2,"JP",4406,"KARIMGANJ",TRUE,FALSE,1,TRUE,FALSE,FALSE,"12th Pass","Agriculture","","Social Work","","Lok Sabha Election (GE)"
"4064",2014,"assam",2,1,2,"UC","0","dhrubha",16,4,0,4,"KABINDRA PURKAYASTHA","M","BJP",301210,"GEN",799830,1060175,"SILCHAR","GEN","",17,75.44,37.66,"no",215680,26.97,3.03,"AEAS195471","National Party",1605,TRUE,7,"BJP",1605,"SILCHAR",TRUE,TRUE,3,FALSE,TRUE,TRUE,"Post Graduate","Social Work","","","","Lok Sabha Election (GE)"
"4065",2014,"assam",2,1,3,NA,"0","Dhrubha",16,4,0,4,"KUTUB AHMED MAZUMDER","M","AIUDF",85530,"GEN",799830,1060175,"SILCHAR","GEN","",17,75.44,10.69,"yes",73070,9.14,3.03,"GEAS6843","State-based Party",795,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Graduate","Politics","Ex MLA","Social Work","","Lok Sabha Election (GE)"
"4066",2014,"assam",2,1,1,"UC","1","Patrick French",16,4,0,4,"SUSHMITA DEV","F","INC",336451,"GEN",799830,1060175,"SILCHAR","GEN","",17,75.44,42.07,"no",35241,4.41,3.03,"AEAS187980","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"Post Graduate","Liberal Profession or Professional","Lawyer","","","Lok Sabha Election (GE)"
"4067",2014,"assam",4,1,1,"MUSLIM","1","Adrita",16,4,0,4,"BADRUDDIN AJMAL","M","AIUDF",592569,"GEN",1369624,1550166,"DHUBRI","GEN","",15,88.35,43.27,"no",229730,16.77,3.23,"GEAS5195852","State-based Party",795,TRUE,2,"AUDF",988,"DHUBRI",TRUE,FALSE,2,TRUE,TRUE,TRUE,"Post Graduate","Business","","","","Lok Sabha Election (GE)"
"4068",2014,"assam",4,1,3,NA,"0","Dhrubha",16,4,0,4,"DR. DEBAMOY SANYAL","M","BJP",298985,"GEN",1369624,1550166,"DHUBRI","GEN","",15,88.35,21.83,"no",258777,18.89,3.23,"AEAS188105","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Post Graduate","Liberal Profession or Professional","Doctor","","","Lok Sabha Election (GE)"
"4069",2014,"assam",4,1,2,"MUSLIM","0","Dhrubha",16,4,0,4,"WAZED ALI CHOUDHURY","M","INC",362839,"GEN",1369624,1550166,"DHUBRI","GEN","",15,88.35,26.49,"no",63854,4.66,3.23,"AEAS192364","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Graduate","Politics","","Social Work","","Lok Sabha Election (GE)"
"4070",2014,"assam",5,4,3,NA,"0","dhrubha",16,4,0,4,"CHANDAN BRAHMA","M","BOPF",243759,"ST",1223869,1505472,"KOKRAJHAR","ST","",6,81.29,19.92,"no",223685,18.28,2.78,"AEAS187092","Local Party",9451,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Graduate","Agriculture","","Social Work","","Lok Sabha Election (GE)"
"4071",2014,"assam",5,4,1,NA,"0","dhrubha",16,4,0,4,"NABA KUMAR SARANIA (HIRA)","M","IND",634428,"ST",1223869,1505472,"KOKRAJHAR","ST","",6,81.29,51.84,"no",355779,29.07,2.78,"GEAS6900","Independents",10809,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"12th Pass","Business","","","","Lok Sabha Election (GE)"
"4072",2014,"assam",5,4,2,NA,"0","dhrubha",16,4,0,4,"URKHAO GWRA BRAHMA","M","IND",278649,"ST",1223869,1505472,"KOKRAJHAR","ST","",6,81.29,22.77,"no",34890,2.85,2.78,"GEAS6905","Independents",10809,TRUE,2,"IND",10809,"KOKRAJHAR",TRUE,TRUE,0,FALSE,FALSE,TRUE,"12th Pass","Politics","Ex MP","","","Lok Sabha Election (GE)"
"4073",2014,"assam",6,2,2,NA,"0","Dhrubha",16,4,0,4,"CHANDRA MOHAN PATOWARY","M","BJP",352361,"GEN",1205863,1430188,"BARPETA","GEN","",15,84.31,29.22,"no",74559,6.18,4,"AEAS191559","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Post Graduate","Politics","Party Worker","Social Work","","Lok Sabha Election (GE)"
"4074",2014,"assam",6,2,3,"MUSLIM","0","Patrick French",16,4,0,4,"ISMAIL HUSSAIN","M","INC",277802,"GEN",1205863,1430188,"BARPETA","GEN","",15,84.31,23.04,"no",204069,16.92,4,"GEAS23863","National Party",3482,TRUE,4,"INC",3482,"BARPETA",TRUE,TRUE,2,FALSE,TRUE,TRUE,"Post Graduate","Politics","MP","Social Work","","Lok Sabha Election (GE)"
"4075",2014,"assam",6,2,4,NA,"0","Dhrubha",16,4,0,4,"PHANI BHUSAN CHOUDHURY","M","AGP",73733,"GEN",1205863,1430188,"BARPETA","GEN","",15,84.31,6.11,"yes",46158,3.83,4,"AEAS192454","State-based Party",978,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Graduate","Social Work","","","","Lok Sabha Election (GE)"
"4076",2014,"assam",6,2,1,NA,"1","The Hindu",16,4,0,4,"SIRAJ UDDIN AJMAL","M","AIUDF",394702,"GEN",1205863,1430188,"BARPETA","GEN","",15,84.31,32.73,"no",42341,3.51,4,"AEAS189655","State-based Party",795,TRUE,3,"AUDF",988,"KALIABOR",FALSE,FALSE,1,TRUE,FALSE,TRUE,"Graduate","Business","","","","Lok Sabha Election (GE)"
"4077",2014,"assam",7,12,1,"UC","0","Not Known",16,4,0,4,"BIJOYA CHAKRAVARTY","F","BJP",764985,"GEN",1511729,1922270,"GAUHATI","GEN","",18,78.64,50.6,"no",315784,20.89,2.78,"GEAS69952","National Party",1605,TRUE,3,"BJP",1605,"GAUHATI",TRUE,TRUE,3,FALSE,TRUE,TRUE,"Post Graduate","Retired or Pension","Retired Teacher","Social Work","","Lok Sabha Election (GE)"
"4078",2014,"assam",7,12,4,NA,"0","Dhrubha",16,4,0,4,"BIRENDRA PRASAD BAISHYA","M","AGP",86546,"GEN",1511729,1922270,"GAUHATI","GEN","",18,78.64,5.72,"yes",74114,4.9,2.78,"GEAS853","State-based Party",978,TRUE,5,"AGP",978,"MANGALDOI",FALSE,TRUE,1,FALSE,FALSE,FALSE,"Post Graduate","Social Work","Activist","","","Lok Sabha Election (GE)"
"4079",2014,"assam",7,12,3,NA,"0","Dhrubha",16,4,0,4,"GOPI NATH DAS","M","AIUDF",137254,"SC",1511729,1922270,"GAUHATI","GEN","",18,78.64,9.08,"yes",50708,3.35,2.78,"AEAS189337","State-based Party",795,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Graduate","Politics","MLA","","","Lok Sabha Election (GE)"
"4080",2014,"assam",7,12,2,NA,"1","Dhrubha",16,4,0,4,"MANASH BORAH","M","INC",449201,"GEN",1511729,1922270,"GAUHATI","GEN","",18,78.64,29.71,"no",311947,20.64,2.78,"GEAS836","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"Graduate Professional","Business","Contractor","","","Lok Sabha Election (GE)"
"4081",2014,"assam",8,3,2,NA,"1","Dhrubha",16,4,0,4,"KIRIP CHALIHA","M","INC",463473,"GEN",1233237,1515676,"MANGALDOI","GEN","",12,81.37,37.58,"no",377126,30.58,3.33,"GEAS5196062","National Party",3482,TRUE,3,"INC",3482,"GAUHATI",FALSE,TRUE,2,FALSE,FALSE,FALSE,"Post Graduate","Liberal Profession or Professional","Lawyer","Politics","Ex MP","Lok Sabha Election (GE)"
"4082",2014,"assam",8,3,5,NA,"0","Dhrubha",16,4,0,4,"MADHAB RAJBANGSHI","M","AGP",66467,"GEN",1233237,1515676,"MANGALDOI","GEN","",12,81.37,5.39,"yes",54024,4.38,3.33,"AEAS191603","State-based Party",978,TRUE,5,"INC",3482,"MANGALDOI",TRUE,FALSE,2,TRUE,FALSE,TRUE,"Graduate Professional","Liberal Profession or Professional","Lawyer","","","Lok Sabha Election (GE)"
